Make,Model,Year,Transmission,Engine,Electrical,Brakes,Structural,HVAC,Amount
GMC,Sierra,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11000
Dodge Ram,Ram 1500,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9250
Cadillac,Escalade,2021,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13000
Chevrolet,Silverado 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Traverse,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado 1500 LTD,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4500
GMC,Sierra 3500,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2750
GMC,Sierra 2500,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Subaru,WRX,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Volkswagen,Taos,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6500
Cadillac,XT5,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7500
Chevrolet,Silverado,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2022,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3000
Chevrolet,Traverse,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11000
Mazda,CX-5,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Ford,Explorer,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14000
GMC,Sierra 1500,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3500
Chevrolet,Colorado,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8000
Chevrolet,Silverado,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
Hyundai,Tucson,2022,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3750
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Nissan,Rogue,2019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2000
GMC,Yukon,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9000
Chevrolet,Silverado 1500,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Chevrolet,Colorado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Camaro,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7000
GMC,Sierra 1500,2021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7000
Chevrolet,Silverado 1500,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10000
GMC,Sierra K1500 SL,2019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6500
GMC,Sierra,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15000
Chevrolet,Silverado,2022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11000
Chevrolet,Tahoe,2023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 2500HD,2022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5000
Chevrolet,Silverado 1500,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6000
Chevrolet,Silverado,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4000
Chevrolet,Silverado 1500,2022,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3500
GMC,Sierra,2021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3000
Chevrolet,Silverado 3500,2023,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5500
